acc;t
14.256516;26.435441
14.260836;26.436436
14.188322;26.437434
13.719728;26.438429
 13.71873;26.439435
13.720153;26.440444
13.723269;26.441442
13.710869;26.442439
13.720665;26.443447
13.713582;26.444449
13.721005;26.445967
13.716186;26.446437
13.279133;26.447431
12.563014; 26.44844
12.557623;26.449433
12.555652;26.450451
12.553669;26.451453
12.554034; 26.45244
12.555226;26.453453
12.563684;26.454478
12.559911;26.455455
12.559607;26.456452
12.293829;26.457435
11.900304;26.458436
11.903492;26.459433
11.905512;26.460433
11.897493;26.461445
11.903103;26.462451
11.908554;26.463442
11.896775;26.464441
11.901423;26.465437
11.904307;26.466448
11.819905;26.467448
11.722689;26.468443
 11.72612;26.469437
11.724088; 26.47043
11.728493;26.471443
11.722883;26.472444
11.725341;26.473445
11.726437;26.474438
11.727422;26.475434
11.717322;26.476441
11.942347;26.477451
12.180416;26.478444
12.178859;26.479437
12.177459; 26.48044
12.180867;26.481439
12.181621;26.482445
12.185041;26.483444
12.176547;26.484443
 12.17881;26.485442
12.185028;26.486443
12.524549;26.487437
12.863242;26.488446
12.865919;26.489446
12.855381;26.490441
12.861745;26.491447
12.868146;26.492439
12.855527;26.493444
12.854103;26.494436
12.862353;26.495434
12.857182;26.496438
13.009583;26.497439
13.136053;26.498439
13.132561;26.499441
13.131113;26.500452
13.128837;26.501442
13.130103;26.502438
13.126781;26.503433
 13.12403;26.504438
13.126732;26.505438
13.129032;26.506444
13.117654;26.507437
13.140592;26.508439
13.138523;26.509436
13.141091;26.510447
13.137964;26.511454
13.138621;26.512443
 13.14159;26.513438
13.142174;26.514438
13.142904;26.515436
13.149938;26.516435
12.895769;26.517442
12.691054;26.518442
12.688766;26.519435
12.683984; 26.52044
12.691577;26.521443
12.683302;26.522448
 12.68172;26.523446
12.686856;26.524441
12.689971;26.525438
 12.68329;26.526434
 12.59245;26.527451
 12.41851;26.528447
12.420652;26.529436
12.432066;26.530447
12.424449;26.531441
 12.41604;26.532448
12.418328;26.533449
12.419094;26.534451
12.423974;26.535452
12.423743; 26.53648
12.393017;26.537456
12.401511;26.538453
12.397349;26.539447
12.401328;26.540443
12.398505; 26.54145
 12.39567;26.542446
12.394075;26.543439
12.391252;26.544449
 12.40078;26.545441
12.395256;26.546963
12.546708;26.547438
 12.74641;26.548436
12.744438;26.549436
12.741992; 26.55045
12.746178;26.551448
12.746239;26.552436
 12.74574;26.553448
12.742564;26.554442
 12.74142;26.555448
12.745923;26.556449
12.800901;26.557436
12.864057; 26.55844
 12.86615;26.559435
12.872575;26.560436
12.867671;26.561451
12.866661;26.562443
12.861928;26.563446
12.868547;26.564436
12.864812;26.565438
12.870178;26.566446
12.794939;26.567438
12.683035; 26.56845
 12.68671;26.569439
12.678411;26.570442
12.681209; 26.57145
12.681635;26.572448
12.686588;26.573444
12.674979;26.574442
12.676683; 26.57544
12.682426;26.576438
12.719139; 26.57744
12.755366; 26.57845
12.759235; 26.57944
12.750547;26.580444
12.748344;26.581443
12.757666;26.582437
12.756887;26.583445
12.751727;26.584441
12.750389;26.585443
 12.75584;26.586446
12.578408;26.587441
12.456732; 26.58845
12.459276;26.589447
12.456294;26.590443
12.448506;26.591442
12.456014; 26.59244
  12.4501;26.593447
 12.45296;26.594456
12.456744;26.595438
12.457876;26.596446
12.613186;26.597438
12.750863; 26.59845
12.748855;26.599448
12.743002;26.600454
12.739546;26.601445
12.741919;26.602443
12.748466;26.603448
12.742479;26.604444
12.752676;26.605441
12.746178; 26.60644
12.531144;26.607439
  12.4648;26.608438
12.466139;26.609443
12.462719;26.610446
12.464898; 26.61146
12.464058; 26.61245
12.458825;26.613444
12.454128;26.614453
12.459081;26.615438
12.447302;26.616456
12.167797;26.617452
 12.12556;26.618448
12.118027;26.619453
12.117832;26.620456
12.123126;26.621458
12.130354;26.622449
12.116944;26.623453
12.117297;26.624445
  12.1227;26.625444
12.124197;26.626438
12.162747;26.627443
12.185491;26.628444
12.178774;26.629436
12.180197; 26.63044
 12.18055;26.631449
12.184152;26.632445
 12.18992;26.633457
12.184797;26.634448
  12.1833;26.635441
12.191003;26.636444
11.961123;26.637441
11.946582;26.638448
11.942213;26.639445
11.947433;26.640446
11.940424;26.641449
11.948042;26.642444
11.940765;26.643448
11.945559;26.644451
11.939621;26.645438
 11.95325;26.646979
11.811521;26.647452
11.764354;26.648448
 11.77269;26.649442
11.769916;26.650443
11.768857;26.651452
11.769587; 26.65245
11.776438;26.653453
 11.77785;26.654452
11.776608;26.655449
11.781744; 26.65644
11.737632;26.657436
11.725779;26.658448
11.725414;26.659457
11.723431;26.660454
11.720036;26.661456
11.719269;26.662456
11.722384;26.663452
11.719488;26.664453
 11.72292;26.665454
11.715229;26.666453
12.131352; 26.66744
 12.27818;26.668447
12.282427;26.669441
12.277231;26.670444
12.281904;26.671449
12.280821;26.672453
 12.27627;26.673448
12.275783;26.674445
12.280894;26.675444
12.289461;26.676448
13.432375;26.677483
13.773526;26.678454
13.786412;26.679445
13.782956;26.680443
 13.78073;26.681445
13.774268;26.682456
13.779525;26.683448
13.776337;26.684451
13.779561;26.685441
13.777906;26.686447
14.624316;26.687448
14.834958; 26.68845
14.832585;26.689449
14.829031;26.690447
14.827693;26.691446
14.825807;26.692447
14.831368;26.693453
14.827559;26.694458
14.827194;26.695455
14.841967;26.696445
14.881004; 26.69745
14.886602;26.698447
14.880895; 26.69946
14.887441; 26.70046
14.881138;26.701456
14.884922;26.702456
14.887028;26.703461
14.885482;26.704461
14.888074;26.705458
14.754814;26.706448
 13.17116;26.707444
13.168933;26.708442
13.169688;26.709445
13.168726; 26.71045
13.162897;26.711457
13.171987;26.712453
13.172937;26.713456
13.167826;26.714456
13.169882;26.715448
13.011384;26.716446
11.264206;26.717445
11.267577;26.718455
11.272578;26.719451
11.273163; 26.72045
11.269719;26.721457
11.266591;26.722461
11.266555;26.723455
11.265289;26.724451
 11.26765;26.725449
 11.14331; 26.72645
10.102431;26.727451
10.097198;26.728449
10.093584;26.729444
10.096468;26.730447
10.098537;26.731449
10.099413;26.732457
10.103344; 26.73346
10.096225; 26.73445
10.100131;26.735455
10.085942;26.736451
10.707729;26.737451
 10.73882;26.738452
10.745428;26.739445
10.740074;26.740444
10.749602;26.741452
10.740865;26.742445
10.742702;26.743459
10.742021; 26.74446
10.747996;26.745449
10.746548;26.747021
12.488566;26.747453
12.580951; 26.74845
12.581839;26.749462
12.582947;26.750451
12.584164;26.751463
12.576716;26.752464
12.572871;26.753463
12.580939;26.754459
12.579661;26.755459
12.580367;26.756453
13.923761;26.757447
13.929505;26.758446
13.935394;26.759456
13.938619;26.760452
13.932875;26.761465
13.935991; 26.76246
13.942014;26.763458
13.930344;26.764453
13.940006;26.765461
13.905228;26.766459
14.336172;26.767454
14.320742;26.768458
14.311944;26.769451
14.321619;26.770451
14.318065;26.771466
14.316593;26.772455
14.318114;26.773458
14.314901;26.774453
14.323772;26.775448
14.295371;26.776453
13.370947;26.777481
13.381594;26.778465
13.374171;26.779447
 13.37736;26.780456
13.376532;26.781457
13.375437;26.782467
13.375473;26.783482
13.373709;26.784468
13.373174;26.785457
13.315895;26.786475
12.267837; 26.78747
 12.25613;26.788466
12.258017;26.789459
12.258637;26.790452
12.256994;26.791466
12.267557;26.792457
12.261253;26.793459
12.260097;26.794459
12.264125;26.795452
12.205009;26.796455
11.637142;26.797456
11.615896;26.798452
11.623428;26.799465
  11.6217;26.800462
11.623173;26.801467
11.627918;26.802466
11.618694;26.803464
11.624888;26.804462
11.629914;26.805453
11.619583;26.806461
11.602863; 26.80746
11.607049;26.808452
11.606952;26.809454
11.611284;26.810463
11.606952;26.811463
11.606611;26.812461
11.605345;26.813471
11.612123;26.814459
11.608899;26.815458
11.878315;26.816456
12.314589;26.817458
 12.31319;26.818452
12.317412;26.819459
12.322122;26.820458
12.310525;26.821463
12.311851;26.822469
 12.30719;26.823465
12.314978;26.824457
 12.31695;26.825462
12.553839;26.826458
 12.96995;26.827459
 12.97113;26.828456
 12.97096;26.829459
12.973235;26.830455
12.970607;26.831459
12.967224;26.832461
12.968112;26.833471
12.972748;26.834458
12.975681;26.835462
13.119893;26.836459
13.293736;26.837463
13.289392;26.838464
13.292288;26.839461
13.293164;26.840463
13.287822;26.841465
13.294174;26.842461
 13.28753;26.843465
13.288528;26.844465
13.292665;26.845471
13.215539;26.846461
13.147175;26.847469
13.142685;26.848466
13.148964;26.849456
13.144632;26.850459
13.145703; 26.85146
13.142722;26.852465
13.152371; 26.85347
 13.14552;26.854459
13.143586;26.855467
12.935707;26.856459
 12.70186; 26.85746
12.702955;26.858462
 12.70259;26.859465
12.699633;26.860458
 12.70001;26.861478
12.705815;26.862465
12.712325;26.863465
 12.70405;26.864467
 12.70506;26.865453
12.597196;26.866464
 12.45021;26.867475
12.447959;26.868465
 12.45324;26.869494
12.448506;26.870475
12.450222; 26.87147
12.455333;26.872463
12.449468;26.873473
12.455722;26.874466
12.459215;26.875463
12.445026;26.876457
  12.4446;26.877462
12.446389;26.878461
12.445878;26.879472
12.442471; 26.88046
12.444868;26.881466
12.443894;26.882462
12.450161;26.883468
12.441144;26.884462
12.439282;26.885465
12.544676;26.886465
12.820663;26.887461
12.821016;26.888464
12.825945;26.889466
12.822915;26.890479
12.821065;26.891465
12.824971;26.892464
12.819836; 26.89347
12.824582;26.894464
12.823499;26.895461
12.829108; 26.89646
12.774641; 26.89747
12.779971;26.898463
12.772146; 26.89947
12.774069;26.900469
12.774641;26.901472
12.773376;26.902466
 12.77413;26.903471
12.773522;26.904468
12.775371;26.905468
12.800183;26.906469
12.851304;26.907469
12.849114;26.908466
12.858046;26.909465
12.854334;26.910462
12.851974;26.911464
12.853616; 26.91248
12.846777;26.913467
12.856683;26.914469
12.850063;26.915468
12.709855; 26.91647
12.528333;26.917467
12.529161;26.918469
12.527774;26.919465
12.521908;26.920478
12.529842;26.921467
12.532994;26.922477
12.530086;26.923478
12.526934;26.924475
 12.53039;26.925476
12.514011; 26.92649
12.462014;26.927475
12.461016;26.928468
12.466626; 26.92947
12.462719;26.930465
12.460273;26.931469
12.460724;26.932474
12.460955;26.933474
12.466711;26.934475
12.467514;26.935468
12.491937;26.936471
12.562442;26.937465
12.554788;26.938472
12.557611;26.939464
12.569695;26.940464
12.565485;26.941467
12.563878;26.942481
12.560215;26.943471
12.554131; 26.94449
 12.56226;26.945483
12.421224;26.946471
12.246943;  26.9475
 12.25035;26.948484
12.248184; 26.94947
12.250959; 26.95049
12.253989;26.951486
12.244899; 26.95249
12.246578;  26.9535
12.245592;26.954489
12.256325;26.955487
12.187255;26.956482
12.177569;26.957468
12.173273;26.958468
12.180915;26.959465
 12.18156;26.960469
12.179796;26.961478
12.179589;26.962493
12.177605;26.963478
12.170012;26.964469
12.180854; 26.96547
12.127361;26.966472
12.091292;26.967472
12.092972;26.968476
12.091025;26.969477
12.083261;26.970473
12.084381;26.971477
12.087106;26.972489
 12.08623;26.973488
12.091061;26.974473
12.096951;26.975471
11.925931;26.976468
11.875577;26.977469
 11.87453;26.978477
11.872888;26.979478
11.877621;26.980474
 11.87958;26.981483
11.877037;26.982485
11.874689;26.983486
11.878011;26.984488
11.869006;26.985474
11.925542;26.986473
11.922536;26.987475
11.925554;26.988476
11.923716;26.989472
 11.92121;26.990468
11.916281;26.991482
11.925444;26.992504
 11.92643;26.993489
11.926381;26.994484
11.916695;26.995489
11.986495;26.996474
12.003288;26.997483
11.997849;26.998476
12.000526;26.999476
12.002911;27.000487
12.005284;27.001483
12.002314;27.002488
12.001901;27.003486
12.007316;27.004479
12.004468;27.005482
12.615279; 27.00649
12.929732;27.007482
12.934685;27.008479
12.937009; 27.00948
12.936133;27.010476
 12.93202;27.011507
12.923599;27.012486
12.931983;27.013496
12.937435;27.014482
12.933139;27.015478
13.691946;27.016484
14.055439;27.017485
14.050036;27.018481
14.060404;27.019481
14.056851;27.020481
14.052166;27.021482
14.053066;27.022496
14.054137;27.023497
14.051922;27.024499
14.043635;27.025479
14.603483;27.026482
14.816717;27.027484
14.817033;27.028504
 14.81926;27.029485
14.814989; 27.03049
14.817313;27.031492
14.817057;27.032512
14.811082;27.033507
14.818956;27.034502
14.811058;27.035506
 14.40276;27.036533
14.250918;27.037509
14.253413;27.038496
14.239528;27.039491
 14.23578;27.040485
14.246318;27.041491
14.242522;27.042492
14.245978;27.043495
14.243702; 27.04449
14.240575;27.045503
 12.99582;27.046483
12.534491;27.047487
12.530755;27.048501
12.531753;27.049494
12.529319;27.050489
12.530122;27.051491
12.536292;  27.0525
12.538433;27.053501
12.530548;27.054493
12.536718;27.055496
10.944132;27.056509
10.925112;27.057496
10.921449;27.058493
10.917385;27.059491
10.922325;27.060482
10.917823;  27.0615
10.920451;27.062508
10.923165;27.063503
10.917896; 27.06449
 10.90002;27.065503
10.248371;27.066505
  10.2326;27.067517
10.232186;27.068499
10.230909;27.069494
10.231152;27.070497
10.230191;27.071497
10.231262; 27.07251
10.230458; 27.07351
10.231067;27.074492
10.281397;27.075492
11.329601;  27.0765
11.324125;  27.0775
11.321971;27.078517
 11.32965;27.079507
11.325403;27.080502
11.322446;27.081505
11.317165;27.082506
11.318455;27.083506
11.320682;27.084496
11.417752;27.085503
12.900904;27.086496
12.908424;27.087497
12.902206;27.088504
12.905893;27.089521
12.903338;27.090505
12.906526;27.091501
12.905881;27.092505
12.900332;27.093513
 12.90593;27.094515
12.916371;27.095508
14.012995;27.096496
14.185292;27.097502
14.181483;27.098505
14.179256;27.099502
14.178003;27.100518
14.180899;27.101514
14.183089;27.102511
14.187008;27.103513
14.179439;27.104506
14.204908;27.105501
14.212489;27.106496
14.230012;27.107502
14.232081;27.108498
14.227493;27.109507
14.234332;27.110509
14.238044;27.111527
14.234247;27.112515
14.236352;27.113511
14.236681;27.114502
14.244323;27.115509
13.164857;27.116505
13.122741;27.117509
13.131563;27.118496
13.119674;27.119509
13.123361;27.120504
13.125722;27.121512
13.133972;27.122553
13.130017; 27.12352
13.131356;27.124508
13.141018;27.125515
12.044674;27.126507
12.013546;27.127516
12.012329;27.128525
12.016747;27.129509
12.013035;27.130524
 12.01048;27.131517
12.019631;27.132536
12.015189;27.133528
12.008192;27.134526
11.997909;27.135519
11.343267;27.136549
11.336428;27.137548
11.340724;27.138518
11.338643;27.139509
11.334481;27.140501
11.335686; 27.14151
11.327764;27.142511
11.337255;27.143516
11.342464;27.144522
11.339872;27.145519
11.625545;27.146512
11.638274;27.147519
11.641182;27.148527
 11.63326;27.149519
11.640525;27.150512
11.640233;27.151516
11.631082;27.152533
11.638931;27.153541
11.647899;27.154529
 11.87655;27.155519
12.450502;27.156528
12.454578;27.157515
12.456173;27.158507
12.455284;27.159525
12.445415;27.160516
12.448385;27.161526
12.448178;27.162544
12.450721;27.163534
12.457487;27.164516
12.628068;27.165518
13.090944;27.166528
13.087074;27.167546
13.088169;27.168533
13.097283;27.169523
13.089435;27.170518
13.092574;27.171524
13.094716;27.172547
13.090615;27.173527
13.096346;27.174518
13.180846;27.175519
13.361577;27.176521
13.364741;27.177535
 13.35924; 27.17852
13.363402;27.179549
13.369815;27.180525
13.368111;27.181535
13.367357;27.182533
13.367491;27.183529
13.368026;27.184516
13.258264;27.185522
13.078799;27.186526
13.083642;27.187515
13.071218;27.188519
 13.07998;27.189542
13.076049;27.190536
 13.07465;27.191543
13.084786;27.192539
13.076219; 27.19353
13.078434; 27.19455
12.939662;27.195542
12.706289;27.196521
12.708261;27.197527
12.717022; 27.19852
12.713104;27.199542
12.716146;27.200527
12.714102;27.201551
12.707652;27.202537
12.711631;27.203538
12.709684;27.204531
12.598742;27.205531
 12.41099; 27.20652
12.405843;27.207531
12.411075;27.208535
12.407704;27.209529
12.405392;27.210538
12.402813;27.211545
12.408325;27.212554
12.408629;27.213551
12.410905;27.214524
12.477638;27.215525
12.606128;27.216525
12.605775;27.217532
12.603268;27.218537
12.604059;27.219536
12.608002;27.220527
12.612286;27.221541
12.602405;27.222575
 12.61293;27.223562
12.606079;27.224542
12.710049;27.225536
12.790765;27.226526
12.791446;27.227561
 12.79551;27.228555
12.789548;27.229535
12.789414;27.230553
12.788392;27.231537
12.789146;27.232566
12.789438;27.233559
12.794963;27.234553
12.827368;27.235549
12.911053;27.236587
12.906721;27.237567
12.911296;27.238545
12.912671;27.239543
12.913487; 27.24054
12.909142; 27.24155
 12.90795;27.242552
 12.91457;27.243553
12.911041;27.244554
12.876603;27.245555
12.815881;27.246538
12.812474;27.247544
12.806961;27.248551
12.812303;27.249545
12.814968;27.250542
12.823438;27.251544
12.816295;27.252553
12.815041;27.253552
12.815297;27.254553
12.676451;27.255562
12.409432;27.256559
12.415687;27.257547
12.402849;27.258542
12.417792;27.259537
12.411331; 27.26054
12.413777;27.261545
12.412925;27.262552
12.410491;27.263561
12.416052;27.264547
12.429559;27.265557
12.429754;27.266557
12.429839;27.267567
12.425678;27.268551
12.427162;27.269546
12.429061; 27.27055
12.426043;27.271559
12.429134;27.272595
12.427114;27.273568
12.436982;27.274543
12.377611;27.275551
12.293561;27.276559
12.297127;27.277557
12.299098;27.278558
12.295229;27.279549
 12.29462;27.280553
12.296579; 27.28156
 12.29692;27.282571
12.300984;27.283559
12.297236;27.284558
12.240068; 27.28555
12.160581;27.286553
12.161871;27.287563
12.163137;27.288554
12.167043;27.289562
12.164962;27.290549
12.162115;27.291554
12.163064;27.292561
12.169684;27.293563
 12.16714;27.294563
12.160569;27.295581
12.171618; 27.29656
12.167749;27.297556
12.159754;27.298558
12.165461;27.299573
12.169781; 27.30057
12.164828;27.301561
12.170365;27.302567
12.170365;27.303565
12.171837;27.304562
12.063961;27.305558
11.944489; 27.30656
11.943771;27.307547
11.945572;27.308555
11.953031;27.309569
 11.94607;27.310562
 11.94921; 27.31158
11.948845;27.312577
11.947409;27.313568
11.952447;27.314579
11.974704;27.315557
 11.99735;27.316561
12.002083;27.317581
12.007462;27.318563
 11.99438;27.319615
12.006598;27.320583
12.009372;27.321572
12.001475;  27.3226
12.005856;27.323577
12.003641;27.324568
12.103753;27.325561
12.115387;27.326564
12.111152;27.327561
12.114705;27.328577
12.111541;27.329571
12.113878;27.330566
  12.1149; 27.33157
12.117845;27.332574
12.113926;27.333576
12.116238;27.334568
12.459519;27.335565
12.584857;27.336567
12.581511;27.337567
12.581097;27.338569
12.587522;27.339584
12.583105;27.340567
12.586159;27.341575
12.586013;27.342574
 12.58998;27.343583
12.582861;27.344567
13.185215;27.345567
  13.3676; 27.34657
13.356819;27.347565
13.357804;27.348585
 13.36401;27.349574
13.363317;27.350584
13.365957;27.351583
13.360287;27.352573
13.368002;27.353579
13.360482;27.354578
13.822724;27.355563
14.161064;27.356563
14.155564;27.357569
14.159421;27.358574
14.158557;27.359574
14.158947;27.360573
14.154176;27.361591
14.158387;27.362586
14.155685;27.363592
14.158411;27.364569
14.335625; 27.36558
14.429361;27.366578
14.427864;27.367586
14.423471;27.368578
14.433328;27.369575
 14.42582;27.370572
14.430492;27.371575
14.429628;27.372604
14.429215;27.373597
14.424919;27.374576
13.850383;27.375583
13.532742;27.376583
13.537586;27.377586
13.540372;27.378604
13.534032;27.379581
 13.53789;27.380573
13.534689;27.381578
13.536442;27.382595
 13.53817;27.383609
 13.54193; 27.38458
12.579831;27.385572
12.083225;27.386577
12.087338;27.387587
12.085622;27.388572
12.090733;27.389575
12.084587; 27.39057
12.087094;27.391584
12.082969; 27.39259
12.086182;27.393592
12.082981;27.394601
11.103494;27.395575
10.679242;27.396575
10.678682;27.397573
10.671612;27.398557
10.679412;27.399576
10.687906; 27.40059
10.681177;27.401598
10.679656; 27.40259
10.682138; 27.40358
10.681116;27.404596
 10.58721; 27.40558
  10.5724;27.406588
10.571865; 27.40758
10.574968;27.408595
10.579994; 27.40959
10.580407;27.410595
10.569991;27.411586
10.579105;27.412598
10.580042;27.413573
10.587478; 27.41456
11.470406; 27.41559
11.786173;27.416582
11.772617;27.417585
11.791247;27.418573
11.780308; 27.41956
11.786063;27.420578
11.786477;27.421568
11.787694;27.422603
 11.78453;27.423578
11.802187;27.424576
13.350527;27.425573
13.366493;27.426566
13.369219;27.427572
13.369523;27.428567
13.375717;27.429562
13.372285;27.430572
13.375327;27.431581
13.369243;27.432587
13.378211;27.433579
13.378199; 27.43457
 14.39008; 27.43556
14.386113;27.436573
 14.39238;27.437568
14.391857;27.438587
14.394083;27.439569
14.397929;27.440572
 14.39384;27.441575
14.392343;27.442595
14.395069;27.443589
14.385383;27.444568
14.053991;27.445564
13.990653;27.446575
13.981794;27.447574
13.983181; 27.44858
13.981344; 27.44958
13.986187;27.450592
13.988146;27.451574
 13.98278; 27.45259
 13.98183;27.453578
13.992685;27.454574
12.941097; 27.45557
12.787394;27.456572
12.773765;27.457565
 12.77845;27.458576
  12.7803;27.459577
12.780312; 27.46058
 12.78165;27.461588
12.783877;27.462594
12.782612;27.463591
12.762983;27.464577
11.724477;27.465574
11.580752;27.466576
11.578221;27.467585
11.577175;27.468591
11.573828;27.469577
11.583563;27.470572
11.577175;27.471575
11.576384;27.472611
11.582261;27.473604
11.580424;27.474602
11.263878;27.475594
11.232641;27.476579
11.234734;27.477581
11.229781;27.478612
11.234673;27.479589
11.237423;27.480596
11.238117;27.481588
11.229769;27.482606
11.231996;27.483577
11.245308;27.484616
11.829981;27.485584
11.869882; 27.48661
11.862106;27.487602
11.877974;27.488593
11.868446;27.489593
11.868568;27.490587
11.866037;27.491591
11.869772;27.492599
11.876027;27.493596
11.878704; 27.49461
12.689046;27.495601
12.725066;27.496601
12.725017;27.497604
12.722583;27.498599
12.728169;27.499602
12.728887;27.500596
12.716462;27.501598
12.729312;27.502614
12.720624;27.503599
12.713663;27.504604
13.263825;27.505598
13.270944;27.506618
13.280131;27.507602
13.275227;27.508604
 13.27064;27.509602
13.274801;27.510599
13.274083;27.511608
 13.27513;27.512614
13.272489;27.513614
 13.26868;  27.5146
13.273414;27.515593
13.273633;27.516597
13.272197;27.517605
13.270554;27.518597
13.273463;27.519605
13.271723;27.520596
13.274692;27.521598
13.279413;27.522618
13.275434;27.523603
13.214189;27.524606
12.982569;  27.5256
12.978845;27.526603
12.975182;27.527598
12.975146;27.528619
12.977032;27.529607
12.981571;27.530608
12.977798;27.531611
12.969645;27.532616
12.974501;27.533613
12.863096;27.534611
12.566519;  27.5356
12.566044;27.536603
12.568709;27.537601
12.575366;27.538607
12.572567;27.539618
12.565813;27.540614
12.568137;27.541616
12.564414;27.542612
12.568539;27.543616
12.539151;27.544618
12.457219;27.545615
 12.45801;27.546604
12.461466;27.547601
12.451232;27.548597
12.458777; 27.54962
 12.45975; 27.55062
12.460164;27.551614
12.457694; 27.55262
12.454968; 27.55361
12.501623;27.554608
12.637231;27.555606
12.641186;27.556609
 12.64143;27.557598
12.638229;27.558614
12.635175;27.559604
12.636562;27.560604
12.641028;27.561617
12.634871;27.562628
12.638534; 27.56362
12.720454;27.564614
12.809809;  27.5656
12.804296;27.566635
12.814031; 27.56762
12.806462;27.568623
12.806511; 27.56964
12.812352;27.570663
12.809675;27.571625
12.811281;27.572646
12.810259;27.573629
12.829875;27.574618
13.014938;27.575613
13.009547;27.576609
13.016057; 27.57761
13.010204;27.578609
13.006638;27.579607
 13.01108;27.580605
13.010922;27.581612
13.014998;27.582619
13.013283;27.583629
 12.95587;27.584618
12.734143;27.585613
12.743611;27.586613
12.742735; 27.58761
12.735823;27.588609
12.742321;27.589611
12.741761;27.590615
12.736553;27.591619
12.747176;27.592625
12.749622;27.593622
12.676208; 27.59463
 12.43865;27.595621
12.429523;27.596616
12.440633;27.597609
 12.43753;27.598616
12.445598;27.599618
12.429316;27.600615
12.436131;27.601623
12.430472;27.602618
12.430886;27.603631
12.401523;27.604618
12.290385;27.605627
12.288913;27.606614
12.287769;27.607621
12.288122;27.608616
12.292795;27.609607
12.283486;27.610611
12.284897;27.611616
12.281222;27.612625
12.291018;27.613621
12.227741;27.614617
12.099543;27.615624
12.093604;27.616632
12.100699;27.617618
12.101818;27.618615
12.101368;27.619616
12.099871;27.620611
12.098277;27.621613
12.100528;27.622637
12.099312;27.623631
12.122055;27.624612
12.139809;27.625617
12.141659; 27.62661
12.146003;27.627664
12.144798;27.628633
12.151041;27.629627
12.140771;27.630615
 12.14329;27.631629
12.147889;27.632639
12.138726;27.633637
 12.10003; 27.63462
  12.0598;27.635623
12.055747;27.636615
12.056684;27.637621
12.065409;27.638631
12.062173;27.639629
12.064034;27.640621
12.061528;27.641633
12.060554; 27.64264
12.063913;27.643635
12.053679;27.644629
 11.98787;27.645627
11.989464;27.646625
11.983063;27.647622
11.987797;27.648625
11.986544;27.649628
11.984414;27.650641
11.987834;27.651633
11.984864;27.652633
11.987104;27.653625
 12.05279;27.654635
12.171533;27.655619
12.164731;27.656613
12.166106;27.657618
12.162747;27.658625
12.151065;27.659635
12.158379;27.660637
12.164585;27.661645
12.165291;27.662651
12.159839;27.663633
12.340423;27.664636
12.440597;27.665622
12.440098;27.666634
 12.43983;27.667638
12.441704;27.668645
12.445707;27.669636
 12.43568;27.670668
12.437749;27.671652
  12.4423;27.672658
12.441156;27.673638
12.817317; 27.67464
13.033945;27.675628
13.024307; 27.67663
13.033337;27.677625
13.026291;27.678625
13.036488;27.679623
 13.03229;27.680632
13.028883;27.681625
13.034286;27.682635
13.026315; 27.68364
13.425511;27.684643
13.594328;27.685643
13.600474;27.686636
13.605499; 27.68763
13.603053;27.688636
13.596349;27.689626
13.601934;27.690626
13.605232;27.691637
 13.60427;27.692646
13.604976;27.693639
13.995873;27.694634
14.132115;27.695637
14.133429;27.696648
14.130484;27.697639
14.135364;27.698626
14.131056;27.699635
14.131579;27.700634
14.132589;27.701637
 14.12715;27.702646
14.133173;27.703644
14.014905;27.704638
13.967191; 27.70563
13.965634;27.706636
13.963443;27.707644
13.971098;27.708639
13.967946;27.709632
13.968652;27.710631
13.970367;27.711633
13.963504;27.712647
13.973057; 27.71365
13.444628;27.714638
13.022859;27.715627
13.025719;27.716641
13.020511;27.717641
13.021922;27.718654
13.026133;27.719632
13.025987; 27.72063
13.015704;27.721635
 13.02971;27.722653
13.034176;27.723645
12.155556;27.724638
11.573183;27.725632
11.577868;27.726636
11.563959;27.727654
11.570944;27.728667
11.567683;27.729659
11.579548;27.730638
11.570506;27.731648
11.574498;27.732661
11.572429;27.733646
10.973738;27.734637
10.608907;27.735632
10.613044;27.736632
 10.60511;27.737636
10.615125;27.738642
10.612156; 27.73964
10.606984;27.740663
10.615295;27.741639
10.612423;27.742652
10.611925;27.743651
10.859364;27.744645
10.976488; 27.74564
10.976683; 27.74664
10.978399;27.747636
10.974128;27.748641
10.975065;27.749648
10.978326;27.750648
10.976488;27.751653
10.974128;27.752666
10.967922;27.753649
11.874981;27.754641
12.335556;27.755644
12.339316;27.756638
12.335738;27.757643
12.339474;27.758645
12.334923;27.759645
12.339073;27.760657
12.324957;27.761649
12.331893;27.762675
12.329301;27.763658
13.384673;27.764656
13.877727;27.765649
13.878615;27.766651
13.875086;27.767648
13.880659;27.768663
13.877934;27.769646
13.882643;27.770688
13.878445; 27.77167
13.881134; 27.77268
13.887596;27.773652
14.409355;27.774644
14.433693;27.775641
14.438183;27.776647
14.432257;27.777639
14.437161;27.778647
14.439376; 27.77966
14.441371;27.780647
14.430955;27.781645
14.437441;27.782666
14.437623;27.783652
13.698457; 27.78465
13.663094;27.785643
13.669982;27.786643
13.667195;27.787643
13.668667;27.788649
13.666769;27.789647
13.663666;27.790664
13.670675;27.791651
 13.67042;27.792667
13.665637;27.793662
12.614391;27.794656
12.323996;27.795658
12.324482;27.796647
12.322608;27.797654
12.317473;27.798651
12.321343;27.799647
12.320296;27.800651
12.313725;27.801669
12.326782;27.802666
12.339255;27.803656
  11.4959;27.804656
11.297975;27.805647
